HASH,CATEG,REPO,TIME
45e5f8a96e05b13513d280db20046868c91b98e4,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-30T11-21-02
30b2c7f92f98cd02cfee1b924a5ebc93d1bb24bf,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-28T11-36-18
26e53501e40fe4e1e647c69378c824366b7ca6c2,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-28T11-20-04
61868e87df18a6d2925f3c0cb3c828d6b108b25e,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-22T11-43-19
44216eb395722bf1b7c144fe7e2ff5a972a11f2d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-20T16-12-19
c2688659f5ef729fac67fbb8b5e47c9969c155dd,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/gcp-python/__main__.py,2024-08-19T11-50-56
bd3ed887a83c5c01c86561fcd930f33146dc415a,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-azure-csharp/Program.cs,2024-08-07T10-36-37
77c466fdea071563c1a276ce8d362c2b7ccc591a,SERVICE_PANIC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-gcp-go/main.go,2024-08-06T15-33-08
77c466fdea071563c1a276ce8d362c2b7ccc591a,SERVICE_RESOURCE_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-gcp-go/main.go,2024-08-06T15-33-08
49e48a13489eb6a0fa77b0bd02a79f64360a0282,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/azure-python/__main__.py,2024-08-06T13-29-31
934f82f531f8652524c51abd6770530406ff1b83,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-gcp-python/__main__.py,2024-02-23T10-37-18
45ba9911f6a28b30c9741557a980872281fa01c7,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-gcp-go/main.go,2023-12-15T12-30-58
277fbd344b59811caf551dd20bf3c268b7cfacb2,DOC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/aws-csharp/Program.cs,2023-12-07T16-44-11
e196f5531f874786c83df728f866ad94b816d014,CD_NETWORK_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-11-15T18-26-52
e196f5531f874786c83df728f866ad94b816d014,DEP_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-11-15T18-26-52
e196f5531f874786c83df728f866ad94b816d014,DOC_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-11-15T18-26-52
e196f5531f874786c83df728f866ad94b816d014,SYNTAX_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-go/main.go,2023-11-15T18-26-52
eb87cdc1e4e5af743f1a43a13aa829d4d2173f71,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/kubernetes-gcp-go/main.go,2023-11-08T10-15-24
ad915fc3e3558493cbc689e5fa529500c359999b,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/container-aws-typescript/index.ts,2023-10-31T13-31-10
6aba615b24464065bff20659ffd33d1fa6e0fe64,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/124577647/aws-go/main.go,2023-10-04T13-06-04
